Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3
PRDA.S3CMN1P,2004.03,9.0,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Percentage Change
PRDA.S3CMN1P,2005.03,6.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Percentage Change
PRDA.S3CMN1P,2006.03,7.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Percentage Change
PRDA.S3CMN1P,2007.03,5.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Percentage Change
PRDA.S3CMN1P,2008.03,8.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Percentage Change
PRDA.S3CMN1P,2009.03,3.0,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Percentage Change
PRDA.S3CMN1P,2010.03,2.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Percentage Change
PRDA.S3CMN1P,2011.03,2.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Percentage Change
PRDA.S3CMN1P,2012.03,2.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Percentage Change
PRDA.S3CMN1P,2013.03,2.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Percentage Change
PRDA.S3CMN1P,2014.03,5.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Percentage Change
PRDA.S3CMN1P,2015.03,4.5,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Percentage Change
PRDA.S3CMN1P,2016.03,5.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Percentage Change
PRDA.S3CMN1P,2017.03,4.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Percentage Change
PRDA.S3CMN1P,2018.03,7.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Percentage Change
PRDA.S3CMN1P,2019.03,7.0,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Percentage Change
PRDA.S3CMN1P,2020.03,8.4,REVISED,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Percentage Change
PRDA.S3CMN1P,2021.03,5.2,REVISED,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Percentage Change
PRDA.S3CMN1P,2022.03,9.8,PROVISIONAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,"Professional, Scientific and Technical Services",Percentage Change
PRDA.S3CMN2I,1996.03,1000.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Index
PRDA.S3CMN2I,1997.03,1244.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Index
PRDA.S3CMN2I,1998.03,1289.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Index
PRDA.S3CMN2I,1999.03,1395.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Index
PRDA.S3CMN2I,2000.03,1357.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Index
PRDA.S3CMN2I,2001.03,1452.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Index
PRDA.S3CMN2I,2002.03,1549.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Index
PRDA.S3CMN2I,2003.03,1573.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Index
PRDA.S3CMN2I,2004.03,1696.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Index
PRDA.S3CMN2I,2005.03,1793.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Index
PRDA.S3CMN2I,2006.03,1914.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Index
PRDA.S3CMN2I,2007.03,2145.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Index
PRDA.S3CMN2I,2008.03,2388.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Index
PRDA.S3CMN2I,2009.03,2528.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Index
PRDA.S3CMN2I,2010.03,2657.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Index
PRDA.S3CMN2I,2011.03,2706.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Index
PRDA.S3CMN2I,2012.03,2770.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Index
PRDA.S3CMN2I,2013.03,2850.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Index
PRDA.S3CMN2I,2014.03,3003.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Index
PRDA.S3CMN2I,2015.03,3072.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Index
PRDA.S3CMN2I,2016.03,3237.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Index
PRDA.S3CMN2I,2017.03,3436.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Index
PRDA.S3CMN2I,2018.03,3613.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Index
PRDA.S3CMN2I,2019.03,3803.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Index
PRDA.S3CMN2I,2020.03,3903.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Index
PRDA.S3CMN2I,2021.03,3696.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Index
PRDA.S3CMN2I,2022.03,4080.0,PROVISIONAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Index
PRDA.S3CMN2P,1997.03,24.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Percentage Change
PRDA.S3CMN2P,1998.03,3.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Percentage Change
PRDA.S3CMN2P,1999.03,8.2,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Percentage Change
PRDA.S3CMN2P,2001.03,7.0,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Percentage Change
PRDA.S3CMN2P,2002.03,6.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Percentage Change
PRDA.S3CMN2P,2003.03,1.6,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Percentage Change
PRDA.S3CMN2P,2004.03,7.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Percentage Change
PRDA.S3CMN2P,2005.03,5.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Percentage Change
PRDA.S3CMN2P,2006.03,6.7,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Percentage Change
PRDA.S3CMN2P,2007.03,12.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Percentage Change
PRDA.S3CMN2P,2008.03,11.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Percentage Change
PRDA.S3CMN2P,2009.03,5.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Percentage Change
PRDA.S3CMN2P,2010.03,5.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Percentage Change
PRDA.S3CMN2P,2011.03,1.8,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Percentage Change
PRDA.S3CMN2P,2012.03,2.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Percentage Change
PRDA.S3CMN2P,2013.03,2.9,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Percentage Change
PRDA.S3CMN2P,2014.03,5.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Percentage Change
PRDA.S3CMN2P,2015.03,2.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Percentage Change
PRDA.S3CMN2P,2016.03,5.4,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Percentage Change
PRDA.S3CMN2P,2017.03,6.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Percentage Change
PRDA.S3CMN2P,2018.03,5.1,REVISED,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Percentage Change
PRDA.S3CMN2P,2019.03,5.3,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Percentage Change
PRDA.S3CMN2P,2020.03,2.6,REVISED,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Percentage Change
PRDA.S3CMN2P,2022.03,10.4,PROVISIONAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Administrative and Support Services,Percentage Change
PRDA.S3CPP1I,1996.03,1000.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Education and Training,Index
PRDA.S3CPP1I,1997.03,1061.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Education and Training,Index
PRDA.S3CPP1I,1998.03,1120.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Education and Training,Index
PRDA.S3CPP1I,1999.03,1176.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Education and Training,Index
PRDA.S3CPP1I,2000.03,1234.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Education and Training,Index
PRDA.S3CPP1I,2001.03,1248.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Education and Training,Index
PRDA.S3CPP1I,2002.03,1287.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Education and Training,Index
PRDA.S3CPP1I,2003.03,1342.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Education and Training,Index
PRDA.S3CPP1I,2004.03,1421.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Education and Training,Index
PRDA.S3CPP1I,2005.03,1494.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Education and Training,Index
PRDA.S3CPP1I,2006.03,1566.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Education and Training,Index
PRDA.S3CPP1I,2007.03,1617.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Education and Training,Index
PRDA.S3CPP1I,2008.03,1663.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Education and Training,Index
PRDA.S3CPP1I,2009.03,1738.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Education and Training,Index
PRDA.S3CPP1I,2010.03,1793.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Education and Training,Index
PRDA.S3CPP1I,2011.03,1868.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Education and Training,Index
PRDA.S3CPP1I,2012.03,1924.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Education and Training,Index
PRDA.S3CPP1I,2013.03,1974.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Education and Training,Index
PRDA.S3CPP1I,2014.03,2048.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Education and Training,Index
PRDA.S3CPP1I,2015.03,2117.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Education and Training,Index
PRDA.S3CPP1I,2016.03,2181.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Education and Training,Index
PRDA.S3CPP1I,2017.03,2233.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Education and Training,Index
PRDA.S3CPP1I,2018.03,2303.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Education and Training,Index
PRDA.S3CPP1I,2019.03,2357.0,FINAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Education and Training,Index
PRDA.S3CPP1I,2020.03,2419.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Education and Training,Index
PRDA.S3CPP1I,2021.03,2354.0,REVISED,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Education and Training,Index
PRDA.S3CPP1I,2022.03,2503.0,PROVISIONAL,Index,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Education and Training,Index
PRDA.S3CPP1P,1997.03,6.1,FINAL,Percent,0,Productivity Statistics - PRD,Productivity Input Series - Industry Level (ANZSIC06),Capital,Education and Training,Percentage Change
